0,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
199567,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
199667,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
399562,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
1099905,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
1299566,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
1299649,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
1499652,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
2199863,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
2399566,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
2399664,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
2599625,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
3299946,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
3499594,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
3499689,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
3699621,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
4399904,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
4599565,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
4599798,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
4799588,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
5499986,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
5699647,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
5699875,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
5899619,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
6599856,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
6799562,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
6799632,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
6999586,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
7699828,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
7899647,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
7899743,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
8099623,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
8800152,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
8999588,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
8999653,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
9199656,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
9900274,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
10100810,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
10100984,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
10300617,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
10999727,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
11199608,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
11199709,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
11399605,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
12099822,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
12299638,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
12299730,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
12500613,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
13199787,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
13399613,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
13399683,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
13599586,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
14300256,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
14499592,-100,0,exp(0)-max(200)-min(100)-cc(2)+bp
14499663,100,100,exp(0)-max(200)-min(100)-cc(2)+bp
