0,5,5,exp(1)-max(10)-min(5)
9985,-5,0,exp(1)-max(10)-min(5)
10007,5,5,exp(1)-max(10)-min(5)
19914,5,5,exp(1)-max(10)-min(5)
19893,-5,0,exp(1)-max(10)-min(5)
29907,-5,0,exp(1)-max(10)-min(5)
29924,5,5,exp(1)-max(10)-min(5)
39948,-5,0,exp(1)-max(10)-min(5)
39968,5,5,exp(1)-max(10)-min(5)
50076,5,5,exp(1)-max(10)-min(5)
50021,-5,0,exp(1)-max(10)-min(5)
59996,-5,0,exp(1)-max(10)-min(5)
60012,5,5,exp(1)-max(10)-min(5)
69888,-5,0,exp(1)-max(10)-min(5)
69906,5,5,exp(1)-max(10)-min(5)
80026,-5,0,exp(1)-max(10)-min(5)
80043,5,5,exp(1)-max(10)-min(5)
89960,-5,0,exp(1)-max(10)-min(5)
89980,5,5,exp(1)-max(10)-min(5)
99882,5,10,exp(1)-max(10)-min(5)
99850,-5,5,exp(1)-max(10)-min(5)
110027,-5,0,exp(1)-max(10)-min(5)
110042,5,5,exp(1)-max(10)-min(5)
119959,-5,0,exp(1)-max(10)-min(5)
119983,5,5,exp(1)-max(10)-min(5)
130048,-5,0,exp(1)-max(10)-min(5)
130066,5,5,exp(1)-max(10)-min(5)
139948,-5,0,exp(1)-max(10)-min(5)
139967,5,5,exp(1)-max(10)-min(5)
149983,5,10,exp(1)-max(10)-min(5)
149962,-5,5,exp(1)-max(10)-min(5)
160046,-5,0,exp(1)-max(10)-min(5)
160077,5,5,exp(1)-max(10)-min(5)
169889,-5,0,exp(1)-max(10)-min(5)
169914,5,5,exp(1)-max(10)-min(5)
180052,-5,0,exp(1)-max(10)-min(5)
180071,5,5,exp(1)-max(10)-min(5)
189892,-5,0,exp(1)-max(10)-min(5)
189909,5,5,exp(1)-max(10)-min(5)
199956,-5,0,exp(1)-max(10)-min(5)
199977,5,5,exp(1)-max(10)-min(5)
210037,-5,0,exp(1)-max(10)-min(5)
210062,5,5,exp(1)-max(10)-min(5)
219907,-5,0,exp(1)-max(10)-min(5)
219931,5,5,exp(1)-max(10)-min(5)
230060,-5,0,exp(1)-max(10)-min(5)
230077,5,5,exp(1)-max(10)-min(5)
239873,-5,0,exp(1)-max(10)-min(5)
239890,5,5,exp(1)-max(10)-min(5)
249906,-5,0,exp(1)-max(10)-min(5)
249927,5,5,exp(1)-max(10)-min(5)
260066,-5,0,exp(1)-max(10)-min(5)
260082,5,5,exp(1)-max(10)-min(5)
269903,-5,0,exp(1)-max(10)-min(5)
269941,5,5,exp(1)-max(10)-min(5)
280041,-5,0,exp(1)-max(10)-min(5)
280059,5,5,exp(1)-max(10)-min(5)
289961,-5,0,exp(1)-max(10)-min(5)
289980,5,5,exp(1)-max(10)-min(5)
299882,-5,0,exp(1)-max(10)-min(5)
299901,5,5,exp(1)-max(10)-min(5)
310104,-5,0,exp(1)-max(10)-min(5)
310121,5,5,exp(1)-max(10)-min(5)
319957,-5,0,exp(1)-max(10)-min(5)
320001,5,5,exp(1)-max(10)-min(5)
330061,-5,0,exp(1)-max(10)-min(5)
330079,5,5,exp(1)-max(10)-min(5)
339958,-5,0,exp(1)-max(10)-min(5)
339978,5,5,exp(1)-max(10)-min(5)
349965,-5,0,exp(1)-max(10)-min(5)
349986,5,5,exp(1)-max(10)-min(5)
359978,-5,0,exp(1)-max(10)-min(5)
359996,5,5,exp(1)-max(10)-min(5)
369966,-5,0,exp(1)-max(10)-min(5)
370002,5,5,exp(1)-max(10)-min(5)
379911,-5,0,exp(1)-max(10)-min(5)
379929,5,5,exp(1)-max(10)-min(5)
389961,-5,0,exp(1)-max(10)-min(5)
389981,5,5,exp(1)-max(10)-min(5)
399955,-5,0,exp(1)-max(10)-min(5)
399977,5,5,exp(1)-max(10)-min(5)
409979,-5,0,exp(1)-max(10)-min(5)
409996,5,5,exp(1)-max(10)-min(5)
419908,-5,0,exp(1)-max(10)-min(5)
419952,5,5,exp(1)-max(10)-min(5)
430052,-5,0,exp(1)-max(10)-min(5)
430069,5,5,exp(1)-max(10)-min(5)
439948,-5,0,exp(1)-max(10)-min(5)
439967,5,5,exp(1)-max(10)-min(5)
449968,-5,0,exp(1)-max(10)-min(5)
449989,5,5,exp(1)-max(10)-min(5)
460089,-5,0,exp(1)-max(10)-min(5)
460107,5,5,exp(1)-max(10)-min(5)
469967,-5,0,exp(1)-max(10)-min(5)
470003,5,5,exp(1)-max(10)-min(5)
